GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "48000","Texas",6,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",2728.7,2381.2,2038.5,1560.7,1530.0,1763.9,1989.8,2301.7,2613.6,2545.6,2653.3,2817.3,3553.7,5023.5,6739.0,7329.1,7380.7,7637.2,8518.1,9312.5,10054.4,10827.6,12357.8,13356.1,13679.2,14086.2,15169.9,16223.5,17355.1,17896.0,18929.4,19437.8,20546.0,21582.3,22539.1,24171.3,26016.7,28468.5,31101.0,34653.9,38575.0,42497.0,46116.2,51173.4,58113.0,65532.3,74746.7,84227.6,93978.6,108293.3,124674.9,143179.4,168206.0,185427.4,198102.2,216621.1,233449.0,238841.0,242766.1,258008.1,275613.3,297664.4,311648.5,336384.6,356047.5,376212.5,402352.7,432484.5,472267.8,514882.6,543797.6,591738.3,631080.2,639443.1,664814.9,696381.3,754775.9,827439.7,878902.4,968499.3,923470.7,982052.8,1074858.0,1142887.5,1173747.4,1257639.6,1281170.1,1276330.6,1367826.0,1463789.8,1536597.0,1611228.3,1789719.4,1879419.6
 "48000","Texas",6,SAINC1,2,"...","Population (persons) 1/","Number of persons",5762000,5844000,5907000,5961000,6014000,6053000,6123000,6192000,6250000,6301000,6360000,6425000,6599000,6770000,6944000,6861000,6822000,7199000,7384000,7626000,7623000,7776000,8111000,8314000,8336000,8382000,8660000,8830000,9070000,9252000,9405000,9624000,9820000,10053000,10159000,10270000,10378000,10492000,10599000,10819000,11045000,11236772,11509640,11758760,12018970,12267865,12568182,12903268,13191790,13497726,13887312,14338208,14746318,15331408,15751674,16007088,16272722,16561103,16621767,16667040,16806729,17056755,17398005,17759738,18161612,18564062,18958751,19340342,19740317,20157531,20558220,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25238863,25630063,26055816,26438164,26907878,27399070,27830020,28192251,28510878,28857754,29232474,29558864,30029572
 "48000","Texas",6,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",474,407,345,262,254,291,325,372,418,404,417,438,539,742,970,1068,1082,1061,1154,1221,1319,1392,1524,1606,1641,1681,1752,1837,1913,1934,2013,2020,2092,2147,2219,2354,2507,2713,2934,3203,3493,3782,4007,4352,4835,5342,5947,6528,7124,8023,8978,9986,11407,12095,12577,13533,14346,14422,14605,15480,16399,17451,17913,18941,19604,20266,21223,22362,23924,25543,26452,28253,29601,29481,30176,31097,33136,35422,36879,39841,37234,38910,41937,43863,44396,46739,46760,45862,48518,51341,53247,55118,60548,62586
 "49000","Utah",7,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",278.2,251.6,190.8,157.4,154.6,163.9,205.5,243.8,236.5,238.4,249.5,267.0,330.8,527.7,730.1,664.0,686.9,715.4,760.8,840.2,869.3,968.1,1129.7,1199.6,1232.0,1230.0,1360.6,1484.5,1610.3,1666.9,1787.3,1909.8,2046.9,2228.1,2315.1,2436.9,2583.2,2751.3,2903.5,3111.6,3406.9,3791.4,4243.1,4741.4,5282.9,5910.4,6590.5,7463.6,8440.5,9711.7,10970.2,12318.4,13878.4,15058.0,16136.1,17800.9,19059.8,20029.9,20928.1,22309.3,23942.1,25975.9,27877.5,30105.9,32466.5,35131.1,38274.8,41682.8,45000.5,48098.5,50670.0,54230.6,56788.7,58508.6,60770.4,64795.0,70661.8,78561.1,85528.5,89967.8,86594.7,88940.5,95881.7,101928.1,105028.0,111056.4,119661.5,126540.6,134546.7,144645.5,155673.6,169940.2,190468.3,201011.8
 "49000","Utah",7,SAINC1,2,"...","Population (persons) 1/","Number of persons",508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000,706000,724000,739000,750000,783000,809000,826000,845000,870000,900000,936000,958000,974000,978000,994000,1009000,1019000,1029000,1047000,1065672,1100733,1134601,1168784,1198793,1233935,1272365,1316421,1364235,1416094,1472595,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1731223,1779780,1836799,1898404,1960446,2014177,2067976,2119784,2165960,2203482,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2776094,2818261,2860480,2908068,2950652,2999092,3063043,3125784,3180896,3232701,3283785,3339113,3380800
 "49000","Utah",7,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",548,494,372,304,297,314,391,463,447,446,460,484,600,907,1164,1078,1153,1121,1196,1287,1295,1391,1600,1657,1667,1640,1738,1835,1950,1973,2054,2122,2187,2326,2377,2492,2599,2727,2849,3024,3254,3558,3855,4179,4520,4930,5341,5866,6412,7119,7747,8365,9158,9663,10117,10972,11601,12046,12471,13206,14035,15004,15663,16390,17102,17920,19003,20156,21229,22207,22995,24162,24867,25167,25749,26980,28751,31107,32924,33784,31796,32038,34022,35633,36116,37638,39899,41312,43044,45473,48156,51751,57042,59457
 "50000","Vermont",1,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",226.3,206.0,169.2,129.9,120.4,136.2,148.0,167.7,172.7,162.9,176.0,188.4,226.3,270.0,307.7,303.2,329.9,374.8,400.6,437.9,423.1,450.6,515.6,528.7,554.3,562.1,584.9,639.7,663.1,676.3,727.1,768.3,800.8,840.5,871.3,933.7,1022.2,1159.8,1256.1,1382.4,1515.4,1663.9,1802.3,1989.1,2183.9,2364.0,2591.8,2876.0,3120.1,3573.4,4014.9,4506.5,5061.3,5491.1,5906.0,6480.3,7031.2,7564.8,8173.3,8965.1,9903.1,10293.9,10507.3,11227.0,11661.1,12223.0,12862.2,13545.6,14359.0,15458.6,16326.2,17680.2,18797.4,19198.1,19945.8,21049.1,21477.4,22803.5,24063.0,25449.4,25216.4,25988.7,27547.8,28291.9,28666.0,29724.5,30598.0,31073.3,31960.2,33117.1,34824.1,37273.8,39603.5,40790.3
 "50000","Vermont",1,SAINC1,2,"...","Population (persons) 1/","Number of persons",359000,360000,359000,358000,357000,357000,357000,357000,356000,356000,358000,363000,348000,345000,325000,315000,315000,342000,354000,359000,369000,379000,378000,375000,379000,377000,375000,377000,376000,380000,387000,389000,390000,393000,397000,399000,404000,413000,423000,430000,437000,446323,454357,463214,468533,473138,479894,485144,492174,498284,505711,512524,515594,519108,523302,526658,530035,534066,540267,549763,557708,564798,568606,572751,577748,583836,589002,593701,597239,600416,604683,609618,612223,615442,617858,619920,621215,622892,623481,624151,624817,626360,629582,630661,632824,633827,635874,636342,639061,640667,641838,642893,646972,647064
 "50000","Vermont",1,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",630,572,471,363,337,381,415,470,485,458,492,519,650,783,947,963,1047,1096,1132,1220,1147,1189,1364,1410,1463,1491,1560,1697,1764,1780,1879,1975,2053,2139,2195,2340,2530,2808,2969,3215,3468,3728,3967,4294,4661,4996,5401,5928,6339,7171,7939,8793,9817,10578,11286,12305,13265,14165,15128,16307,17757,18226,18479,19602,20184,20936,21837,22816,24042,25747,27000,29002,30704,31194,32282,33955,34573,36609,38595,40774,40358,41492,43756,44861,45298,46897,48120,48831,50011,51692,54257,57978,61214,63039
 "51000","Virginia",5,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",1054.5,938.4,906.9,701.9,704.4,801.9,891.2,1004.3,1104.1,1038.1,1149.7,1304.5,1827.8,2804.5,3114.9,3416.8,3521.2,3540.3,3442.2,3854.1,3900.4,4399.0,5192.7,5657.7,5858.4,5960.0,6293.3,6809.3,7179.4,7416.3,7925.4,8173.2,8705.5,9395.7,10106.6,11151.0,12037.5,13026.7,14251.2,15768.2,17847.7,19371.6,21411.0,23764.2,26612.7,29489.6,32379.8,35770.8,39631.2,44990.4,50186.3,56746.1,63651.3,68805.2,74253.8,82549.8,89269.1,96310.3,103737.7,113855.8,123151.2,129561.6,135176.0,143616.9,150892.5,158792.7,166843.9,175083.8,186626.6,199883.6,214025.7,231869.8,244314.3,251357.7,266325.2,284687.3,303288.9,323553.8,341200.3,355506.4,349465.4,364677.9,385635.1,402072.1,398579.8,414710.1,433088.2,444691.4,462372.2,479766.6,501811.6,530920.4,578639.7,599042.0
 "51000","Virginia",5,SAINC1,2,"...","Population (persons) 1/","Number of persons",2425000,2427000,2445000,2452000,2460000,2485000,2520000,2552000,2590000,2638000,2670000,2720000,2975000,3311000,3510000,3642000,3566000,3371000,3273000,3207000,3292000,3315000,3434000,3504000,3557000,3555000,3588000,3722000,3844000,3914000,3951000,3986000,4095000,4180000,4276000,4357000,4411000,4456000,4508000,4558000,4614000,4659930,4752846,4828131,4906648,4978155,5056385,5132693,5205706,5284122,5324533,5368334,5444094,5492785,5564662,5643868,5715149,5811692,5932273,6036908,6120246,6216884,6301217,6414307,6509630,6593139,6670693,6750884,6829183,6900918,7000174,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8025030,8107628,8196915,8269638,8333578,8389864,8444688,8502578,8547016,8597339,8636471,8657365,8683619
 "51000","Virginia",5,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",435,387,371,286,286,323,354,394,426,394,431,480,614,847,887,938,987,1050,1052,1202,1185,1327,1512,1615,1647,1677,1754,1829,1868,1895,2006,2050,2126,2248,2364,2559,2729,2923,3161,3459,3868,4157,4505,4922,5424,5924,6404,6969,7613,8514,9425,10571,11692,12526,13344,14626,15620,16572,17487,18860,20122,20840,21452,22390,23180,24085,25011,25935,27328,28965,30574,32631,33940,34495,36151,38082,40027,42164,44020,45383,44091,45443,47564,49052,48198,49764,51620,52659,54380,56133,58368,61474,66838,68985
 "53000","Washington",8,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",1150.5,1030.7,844.7,637.4,598.8,712.4,799.6,942.3,1009.8,990.0,1059.1,1160.8,1586.8,2348.4,3046.8,3328.5,3248.5,3293.1,3406.6,3783.9,3799.7,4289.9,4740.1,5051.2,5346.5,5492.7,5785.1,6076.0,6459.3,6588.3,6994.8,7248.0,7609.3,8203.1,8393.9,8787.3,9465.1,10693.3,11710.4,13034.8,14235.8,15036.7,15838.6,17079.0,19236.0,21826.7,24719.6,27398.8,30412.0,35366.6,40752.9,46254.7,51365.1,54573.6,58291.8,62358.7,66336.8,70834.0,74745.7,81651.8,90213.8,99135.2,106288.3,114669.9,120546.4,126690.1,133934.8,143929.2,154610.9,169365.4,179870.3,192317.8,197445.7,201073.1,209167.8,224342.9,232783.8,253199.9,274770.4,289381.1,277889.8,285436.7,302460.8,324882.7,330952.6,355276.6,376360.8,397270.6,423017.2,451609.2,484334.2,522713.8,574266.8,586520.2
 "53000","Washington",8,SAINC1,2,"...","Population (persons) 1/","Number of persons",1555000,1568000,1581000,1584000,1592000,1610000,1629000,1653000,1681000,1698000,1715000,1740000,1793000,1904000,2022000,2138000,2238000,2300000,2225000,2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6743597,6830460,6904030,6974173,7068026,7180454,7315935,7446807,7548537,7638689,7724031,7740745,7785786
 "53000","Washington",8,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",740,657,534,402,376,442,491,570,601,583,618,667,885,1233,1507,1557,1452,1432,1531,1678,1656,1797,1955,2063,2168,2183,2222,2277,2371,2376,2480,2539,2640,2788,2841,2968,3190,3498,3689,3986,4258,4400,4595,4955,5532,6152,6831,7424,8062,9101,10156,11133,12127,12761,13555,14356,15076,15908,16493,17598,19007,20219,21149,22220,22836,23570,24436,25841,27245,29355,30786,32538,32986,33222,34267,36309,37202,39744,42524,44098,41679,42327,44281,47057,47454,50265,52415,54302,56805,59827,63405,67674,74188,75332
 "54000","West Virginia",5,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",787.4,706.1,616.3,448.2,453.0,554.0,606.3,707.2,760.3,678.0,727.8,779.5,942.5,1130.7,1302.5,1415.2,1536.1,1702.6,1948.8,2099.1,1960.4,2107.4,2339.1,2435.3,2455.9,2329.4,2477.0,2744.8,2942.5,2928.0,3028.7,3075.7,3117.2,3255.6,3400.1,3628.1,3877.8,4115.3,4360.6,4622.8,4944.1,5511.8,6051.6,6700.7,7333.2,8128.7,9186.1,10241.1,11457.3,12752.7,14222.8,15637.5,17045.0,18060.0,18554.2,19921.9,20756.7,21253.2,21714.8,23221.5,24579.3,26184.2,27331.6,29388.6,30475.6,31790.5,32855.6,34152.0,35627.8,37130.6,38078.6,40251.6,42750.3,44243.2,44952.8,46551.2,48854.3,52147.0,54184.7,57958.9,58487.5,60532.1,64059.0,65488.4,65152.6,67156.8,68437.8,68067.9,70797.6,74235.0,76746.6,80741.0,87617.4,88744.9
 "54000","West Virginia",5,SAINC1,2,"...","Population (persons) 1/","Number of persons",1717000,1733000,1740000,1747000,1752000,1771000,1794000,1808000,1813000,1828000,1868000,1907000,1885000,1832000,1741000,1708000,1707000,1828000,1882000,1899000,1930000,2006000,1984000,1957000,1929000,1905000,1880000,1857000,1843000,1845000,1855000,1853000,1828000,1809000,1796000,1797000,1786000,1775000,1769000,1763000,1746000,1746629,1770252,1796910,1805293,1814048,1840548,1877440,1905628,1920342,1939062,1951349,1954125,1949605,1945058,1927696,1906831,1882352,1857583,1830213,1806570,1792548,1798735,1806451,1817539,1820421,1823700,1822808,1819113,1815609,1811799,1807021,1801481,1805414,1812295,1816438,1820492,1827912,1834052,1840310,1847775,1854409,1857326,1858745,1856642,1853014,1846341,1835998,1822785,1810588,1800430,1791420,1785526,1775156
 "54000","West Virginia",5,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",459,407,354,257,259,313,338,391,419,371,390,409,500,617,748,829,900,931,1036,1105,1016,1051,1179,1244,1273,1223,1318,1478,1597,1587,1633,1660,1705,1800,1893,2019,2171,2318,2465,2622,2832,3156,3418,3729,4062,4481,4991,5455,6012,6641,7335,8014,8723,9263,9539,10335,10885,11291,11690,12688,13606,14607,15195,16269,16767,17463,18016,18736,19585,20451,21017,22275,23731,24506,24804,25628,26836,28528,29544,31494,31653,32642,34490,35233,35092,36242,37067,37074,38840,41000,42627,45071,49071,49993
 "55000","Wisconsin",3,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",1966.8,1724.7,1402.6,1094.0,1014.1,1160.9,1415.6,1596.7,1702.8,1573.0,1606.8,1723.3,2114.7,2673.6,3203.8,3316.3,3527.0,3847.2,4218.7,4759.6,4716.8,5209.0,6016.9,6293.8,6485.6,6443.6,6955.7,7511.7,7876.9,8026.6,8702.7,8994.3,9282.4,9809.7,10135.2,10909.4,11798.4,12888.4,13602.2,14896.3,16424.6,17648.8,18959.2,20731.6,23157.8,25436.5,27872.0,30609.1,34210.4,38209.9,42797.8,47299.0,51586.5,54426.0,57213.7,62839.3,66243.9,69881.4,73507.2,78389.5,85446.6,90418.0,94089.1,101342.4,106615.0,113266.5,119152.5,125937.4,133808.7,143130.0,148737.0,158494.2,166593.2,171010.0,175794.3,183721.4,189779.2,201058.4,210529.9,219194.5,216211.9,222260.9,234631.6,244508.3,245762.3,255165.3,266132.0,270846.6,281979.5,295996.8,307907.6,326836.5,355048.0,362245.3
 "55000","Wisconsin",3,SAINC1,2,"...","Population (persons) 1/","Number of persons",2934000,2950000,2990000,3021000,3040000,3054000,3070000,3082000,3088000,3098000,3121000,3143000,3140000,3066000,3007000,2971000,2961000,3168000,3250000,3314000,3391000,3438000,3439000,3469000,3506000,3608000,3679000,3742000,3791000,3843000,3891000,3962000,4009000,4049000,4112000,4165000,4232000,4274000,4303000,4345000,4378000,4425944,4459968,4498433,4518461,4538173,4569616,4584688,4613299,4631944,4665911,4712045,4726345,4728862,4721438,4735571,4747765,4755625,4777923,4822391,4856568,4904562,4964343,5025398,5084889,5133678,5184836,5229986,5266213,5297672,5332666,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5691995,5713164,5734069,5757204,5778371,5794088,5812379,5836461,5858766,5880193,5896271,5880101,5892539
 "55000","Wisconsin",3,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",670,585,469,362,334,380,461,518,551,508,515,548,673,872,1065,1116,1191,1214,1298,1436,1391,1515,1750,1814,1850,1786,1891,2007,2078,2089,2237,2270,2315,2423,2465,2619,2788,3016,3161,3428,3752,3988,4251,4609,5125,5605,6099,6676,7416,8249,9172,10038,10915,11509,12118,13270,13953,14694,15385,16255,17594,18435,18953,20166,20967,22063,22981,24080,25409,27018,27892,29493,30812,31406,32084,33319,34218,36047,37522,38857,38138,39048,41069,42641,42688,44159,45932,46598,48313,50522,52364,55431,60381,61475
 "56000","Wyoming",7,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",149.9,131.6,109.3,86.4,85.5,96.4,118.1,132.5,147.2,137.8,145.4,150.5,197.4,242.6,288.1,298.3,305.8,345.3,386.9,439.8,471.3,519.6,588.6,582.0,581.5,567.1,615.9,660.0,701.4,711.1,752.5,788.5,829.3,859.0,878.9,906.3,935.6,958.3,1025.4,1093.6,1218.6,1347.9,1497.5,1684.5,1968.6,2302.7,2607.4,2890.4,3375.6,4033.7,4715.7,5507.3,6294.2,6611.5,6569.0,6848.3,7156.1,7125.3,6833.6,6993.9,7632.0,8231.0,8650.7,9122.2,9646.8,10085.7,10563.2,11043.4,11864.6,12615.1,13476.8,14545.3,15440.8,15905.3,16937.2,18287.4,20004.4,22895.5,24408.3,27002.5,24912.8,26185.4,28699.9,30844.4,30694.1,32679.6,32755.6,31090.1,32487.4,34025.2,35592.6,37866.4,40866.6,42584.7
 "56000","Wyoming",7,SAINC1,2,"...","Population (persons) 1/","Number of persons",223000,226000,229000,230000,230000,233000,237000,240000,243000,246000,248000,250000,249000,249000,246000,240000,240000,253000,256000,269000,277000,290000,291000,293000,290000,293000,307000,312000,314000,315000,320000,331000,337000,333000,336000,339000,332000,323000,322000,324000,329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564405,566858,575497,580930,580949,583645,581983,576248,574801,575341,577605,579483,581381
 "56000","Wyoming",7,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",672,582,477,375,372,414,498,552,606,560,586,602,793,974,1171,1243,1274,1365,1511,1635,1702,1792,2023,1986,2005,1935,2006,2115,2234,2257,2352,2382,2461,2580,2616,2673,2818,2967,3184,3375,3704,4038,4404,4856,5571,6317,6853,7309,8203,9361,10436,11614,12801,13056,12872,13564,14321,14376,14327,15037,16650,18142,18836,19565,20392,21000,21773,22622,24241,25704,27404,29426,31215,31810,33642,35921,38907,43805,45634,49451,44499,46395,50630,53596,52836,56252,56122,53421,56377,59195,61863,65558,70522,73248
 "91000","New England",1,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",7122.1,6585.3,5886.4,4714.4,4411.9,4874.4,5224.5,5868.5,6089.4,5591.1,6023.1,6492.0,7922.6,9766.5,11215.5,11537.2,11645.3,12531.9,13280.5,14058.3,13862.9,15328.2,17056.8,18127.7,19279.6,19565.4,20958.2,22401.2,23657.8,23899.9,25480.9,26542.5,27857.7,29542.6,30880.8,33063.0,35461.5,38500.4,41841.7,45290.8,50009.0,53914.9,57438.1,62243.4,67915.9,73638.8,79316.2,86256.7,94469.6,104955.4,117382.1,132761.2,148252.2,161496.7,174693.2,195508.7,211350.9,228204.5,247066.6,272988.3,292779.3,301685.8,306638.6,323631.4,335455.9,349813.7,369440.5,389888.8,413839.1,443845.8,470836.3,518807.3,544288.1,546839.1,558998.5,588011.0,611753.4,655754.9,693140.4,726656.3,719707.1,749401.6,781044.0,802747.9,800299.6,833957.3,874241.6,900400.7,936295.4,981389.5,1025951.7,1089448.9,1166197.4,1188528.1
 "91000","New England",1,SAINC1,2,"...","Population (persons) 1/","Number of persons",8130000,8175000,8193000,8220000,8254000,8296000,8361000,8391000,8409000,8427000,8438000,8449000,8586000,8627000,8534000,8588000,8515000,8909000,9059000,9232000,9379000,9316000,9289000,9358000,9628000,9833000,9871000,9928000,10030000,10219000,10437000,10532000,10666000,10800000,10986000,11186000,11329000,11430000,11562000,11637000,11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14476185,14564200,14650420,14731535,14816797,14869837,14926033,14993799,15053190,15089460,15074473,15121745,15129548
 "91000","New England",1,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",876,806,718,574,535,588,625,699,724,663,714,768,923,1132,1314,1343,1368,1407,1466,1523,1478,1645,1836,1937,2002,1990,2123,2256,2359,2339,2441,2520,2612,2735,2811,2956,3130,3368,3619,3892,4262,4539,4788,5149,5591,6058,6514,7066,7707,8531,9508,10731,11921,12953,13926,15465,16589,17783,19077,20863,22211,22804,23147,24386,25157,26113,27422,28764,30335,32318,34026,37191,38764,38721,39415,41390,43031,46032,48542,50673,49967,51768,53628,54794,54326,56285,58793,60324,62446,65195,67991,72271,77121,78557
 "92000","Mideast",2,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",27429.4,25575.4,22230.5,17396.5,16080.9,17869.6,19258.9,21931.8,23010.1,21457.8,22690.8,24311.2,28358.3,33922.3,40005.1,43042.6,44540.3,48153.8,51195.5,54410.9,54475.9,59574.7,65582.1,69427.0,74018.0,74913.0,79614.8,85489.6,90531.9,92394.0,97797.0,102030.3,106262.0,112437.1,117653.9,126000.2,134825.4,145316.6,156523.9,171746.9,184917.2,199975.2,214651.5,232153.1,251006.8,272561.5,295272.3,317631.9,345171.0,378978.0,416719.5,462955.0,514142.1,555305.1,594509.5,652851.0,698661.2,744511.2,792764.6,870128.1,939515.9,998496.0,1018867.1,1077163.2,1112543.7,1151104.7,1210390.1,1273655.8,1345023.0,1428588.7,1503323.4,1625348.4,1692957.3,1712114.2,1754022.7,1842805.1,1915929.9,2040720.9,2173519.6,2243334.6,2204552.3,2290211.9,2412404.9,2502397.2,2523330.6,2618310.1,2730527.6,2817599.4,2952031.3,3073000.2,3187603.5,3362441.9,3597297.5,3597383.6
 "92000","Mideast",2,SAINC1,2,"...","Population (persons) 1/","Number of persons",28223000,28727000,29078000,29321000,29488000,29665000,29823000,29959000,30013000,30225000,30267000,30325000,30400000,30177000,29767000,29405000,29131000,31239000,32257000,32981000,33623000,33726000,33937000,34466000,35146000,35835000,36323000,36677000,37127000,37721000,38202000,38597000,39133000,39552000,40083000,40555000,41025000,41360000,41617000,41924000,42111000,42516918,42869509,42991563,42836999,42709177,42727721,42667403,42546619,42421484,42358101,42272235,42328543,42382098,42543638,42686518,42793973,42991120,43189888,43435353,43584907,43761704,44070941,44392469,44717161,44969670,45186033,45383860,45579719,45822025,46105834,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48241659,48630886,48968003,49256449,49515008,49723638,49895423,50066003,50217876,50304910,50210612,49985720,49765717
 "92000","Mideast",2,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",972,890,765,593,545,602,646,732,767,710,750,802,933,1124,1344,1464,1529,1541,1587,1650,1620,1766,1932,2014,2106,2090,2192,2331,2438,2449,2560,2643,2715,2843,2935,3107,3286,3513,3761,4097,4391,4703,5007,5400,5860,6382,6911,7444,8113,8934,9838,10952,12146,13102,13974,15294,16326,17318,18355,20033,21556,22817,23119,24265,24880,25597,26787,28064,29509,31177,32606,35040,36314,36551,37292,39074,40558,43113,45784,47045,45982,47474,49606,51103,51228,52879,54914,56470,58963,61193,63366,66967,71967,72286
 "93000","Great Lakes",3,SAINC1,1,"...","Personal income (millions of dollars) ","Millions of dollars",20057.6,17176.9,14355.4,10479.1,9677.7,11559.0,13400.0,15431.0,17159.7,15071.3,16478.2,17843.6,22162.6,27414.4,33230.5,35182.4,35933.9,38799.9,42792.6,47750.9,45996.4,51213.1,58155.3,61664.8,67239.7,66584.9,72014.0,77180.9,80391.3,80303.9,85593.8,88933.5,91138.5,96685.2,101230.5,108769.5,118705.6,129095.6,135847.3,148258.0,162016.5,170705.3,183694.7,200707.9,224429.1,243765.6,263253.1,289628.3,321433.8,356577.6,392789.4,425918.1,464510.1,486504.7,512331.8,564804.6,599999.2,632186.1,662421.6,712256.2,766625.1,810260.6,831492.3,890189.9,930173.6,986855.8,1040168.1,1097451.4,1157985.6,1231449.3,1281344.0,1365620.1,1408885.0,1426200.1,1461122.1,1517095.4,1563293.5,1642386.4,1715070.7,1775398.5,1712364.9,1768446.2,1871471.2,1948108.5,1975055.2,2053532.1,2143222.7,2185988.4,2261787.0,2368541.6,2447905.0,2620797.1,2835493.0,2863569.0
 "93000","Great Lakes",3,SAINC1,2,"...","Population (persons) 1/","Number of persons",25187000,25332000,25426000,25535000,25632000,25694000,25824000,25960000,26096000,26243000,26456000,26725000,27042000,27158000,26478000,26511000,26379000,28425000,29153000,29832000,30324000,30530000,30883000,31498000,32166000,33063000,33779000,34404000,34967000,35578000,35928000,36290000,36616000,36927000,37357000,37868000,38405000,38951000,39347000,39645000,39904000,40319722,40622322,40824274,40946800,41036791,41105385,41186726,41353165,41510152,41610978,41693671,41647869,41492474,41366046,41393218,41417995,41455030,41589687,41720866,41872543,42091157,42495903,42902625,43274741,43589980,43923694,44239468,44493603,44727877,44969225,45216019,45401564,45550284,45707787,45844372,45949142,46071573,46187992,46275120,46355854,46450820,46580609,46702192,46858230,46981634,47048673,47136309,47234338,47306617,47358868,47338744,47181948,47097779
 "93000","Great Lakes",3,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",796,678,565,410,378,450,519,594,658,574,623,668,820,1009,1255,1327,1362,1365,1468,1601,1517,1677,1883,1958,2090,2014,2132,2243,2299,2257,2382,2451,2489,2618,2710,2872,3091,3314,3453,3740,4060,4234,4522,4916,5481,5940,6404,7032,7773,8590,9440,10215,11153,11725,12385,13645,14486,15250,15928,17072,18309,19250,19566,20749,21495,22640,23681,24807,26026,27532,28494,30202,31032,31310,31967,33092,34022,35649,37132,38366,36940,38071,40177,41713,42150,43709,45553,46376,47884,50068,51688,55363,60097,60801
