,Geography,Geographic Area Name,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),18 years and over,21 years and over,65 years and over,One race,Two or more races,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Hispanic or Latino (of any race),Not Hispanic or Latino,Total housing units_x,YEAR,Total households,Households with one or more people under 18 years,Households with one or more people 65 years and over,Average household size,Males 15 years and over,"Never married, Males 15 years and over","Now married, except separated, Males 15 years and over","Separated, Males 15 years and over","Widowed, Males 15 years and over","Divorced, Males 15 years and over",Females 15 years and over,"Never married, Females 15 years and over","Now married, except separated, Females 15 years and over","Separated, Females 15 years and over","Widowed, Females 15 years and over","Divorced, Females 15 years and over",Population 3 years and over enrolled in school,Population 25 years and over,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,Native,Foreign born,Language other than English,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Civilian employed population 16 years and over,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Median family income (dollars),Mean family income (dollars),Per capita income (dollars),Civilian noninstitutionalized population,With health insurance coverage,With private health insurance,With public coverage,No health insurance coverage,Total housing units_y,Occupied housing units,Vacant housing units,Homeowner vacancy rate,Rental vacancy rate,Median rooms,"Median (dollars), Value",Owner-occupied units,Housing units with a mortgage,Housing units without a mortgage,"Median (dollars), Rent",No rent paid
302,0400000US34,New Jersey,8832406,4304817,4527589,537907,560374,584130,593393,548856,1122792,1216529,1368983,585386,492824,644366,392802,184064,39.1,6785166,6439955,1221232,8615143,217263,6280434,1304515,63292,820523,10430,587522,1603510,7228896,3563130,2014,3188498,1096901,882376,2.72,3471402,1283298,1800961,56896,90316,239931,3728556,1154487,1749988,86372,364409,373300,2288364,6052621,325689,376809,1743267,1026756,379962,1362013,838125,6969969,1904405,2528653,7080181,4695156,4688186,4235089,453097,6970,2385025,4235089,1722379,710670,1056127,306736,439177,87999,114618,36359,8766669,7667922,6235340,2349829,1098747,3572138,3188498,383640,1.7,6.5,5.7,319900,2073915,1448250,625665,1188,37120
303,0400000US34,New Jersey,8915456,4350531,4564925,528509,550627,574364,579261,570148,1147169,1170011,1332561,625355,525160,726212,390880,195199,39.5,6905643,6567970,1312291,8689743,225713,6251613,1320790,60563,892474,11909,624673,1719831,7195625,3586442,2015,3189486,1088508,899916,2.73,3493642,1301355,1806882,55976,91050,238379,3745968,1169762,1752928,86129,361039,376110,2278867,6091495,324708,368745,1741562,1029575,385049,1387201,854655,6975288,1929125,2554078,7120154,4702508,4695103,4281760,413343,7405,2417646,4281760,1751411,716343,1059562,308667,445777,88335,115568,36582,8796604,7773154,6251122,2446407,1023450,3577942,3189486,388456,1.7,6.1,5.7,315900,2056107,1422273,633834,1192,39034
304,0400000US34,New Jersey,8904413,4343027,4561386,533644,552966,578193,583620,564495,1141376,1187077,1352541,614398,516880,697481,389184,192558,39.4,6881100,6538678,1279223,8680587,223826,6257974,1314132,61264,876171,12327,626462,1688008,7216405,3577942,2016,3195014,1080578,922134,2.73,3507213,1314169,1808883,56066,89803,238292,3754743,1178100,1755718,84583,357124,379218,2267652,6112547,318098,360515,1726006,1027215,390672,1411979,878062,6972118,1943338,2572885,7143654,4699613,4691489,4322619,368870,8124,2444041,4322619,1782256,720932,1055423,310447,453561,90757,118771,37538,8807899,7868933,6278959,2537502,938966,3586442,3195014,391428,1.7,5.7,5.7,316400,2047794,1405016,642778,1213,39283
305,0400000US34,New Jersey,8881845,4335930,4545915,521684,540335,562668,565170,562446,1135665,1143224,1286245,636206,551339,772545,406646,197672,39.8,6908443,6581451,1376863,8650896,230949,6212579,1313606,59511,910292,12319,626035,1768020,7113825,3605401,2017,3199111,1069635,946126,2.74,3532645,1324199,1820112,55491,91194,241649,3781770,1192565,1767133,84362,357457,380253,2257674,6163699,315598,351184,1722597,1026060,400424,1439971,907865,6981005,1979156,2611986,7197215,4724242,4716191,4388024,328167,8051,2472973,4388024,1830109,727533,1056458,312951,460973,94337,123936,39069,8854377,7998102,6336083,2628552,856275,3595055,3199111,395944,1.7,5.5,5.7,321100,2052073,1394121,657952,1249,38454
306,0400000US34,New Jersey,8960161,4372321,4587840,526716,547575,571455,575048,575668,1151431,1165156,1317652,636863,538598,755476,399788,198735,39.6,6960340,6625512,1353999,8731100,229061,6265011,1323092,60528,920332,12063,630313,1764520,7195641,3595055,2018,3213362,1059950,968676,2.71,3507234,1303439,1821677,53762,89453,238903,3749924,1176693,1766040,81147,349651,376393,2221322,6129542,303217,337896,1683568,1019736,401069,1457910,926146,6913785,1968060,2590259,7142175,4684112,4675686,4390602,285084,8426,2458063,4390602,1860424,714830,999943,313388,502017,98047,129025,40895,8776839,8033794,6328839,2686456,743045,3605401,3213362,392039,1.7,5.2,5.7,327900,2054413,1383992,670421,1295,37797
307,0400000US34,New Jersey,8878503,4335032,4543471,519524,536364,560056,560443,555737,1138260,1137328,1259591,637064,563851,793910,418829,197546,39.9,6916982,6592892,1410285,8634958,243545,6210697,1318289,61399,923811,11996,618718,1794736,7083767,3616614,2019,3231874,1052166,994422,2.69,3510572,1298562,1828371,53591,90132,239916,3751987,1177365,1772577,78564,344615,378866,2206536,6146379,298624,327307,1670942,1006683,401872,1489653,951298,6886476,1992027,2617770,7148309,4689849,4680584,4422491,258093,9265,2458460,4422491,1905627,712040,981612,317509,505703,102260,134704,42745,8773993,8090314,6342042,2739911,683679,3616614,3231874,384740,1.6,4.8,5.7,335600,2064240,1377910,686330,1334,36869
308,0400000US34,New Jersey,8885418,4341123,4544295,518349,531590,560366,556125,549487,1145289,1136171,1233146,640553,571404,815703,422989,204246,40.0,6931965,6611086,1442938,8457807,427611,6188854,1335434,64849,948998,11376,795449,1815078,7070340,3628732,2020,3272054,1055717,1027296,2.66,3519140,1293858,1838026,54296,88413,244547,3755973,1175056,1783841,77390,337018,382668,2192185,6169501,287866,312895,1649853,996254,409571,1530150,982912,6872546,2012872,2644457,7161184,4709106,4698414,4426619,271795,10692,2452078,4426619,1954559,694946,959877,310057,507180,104804,138130,44153,8780160,8117243,6370543,2755536,662917,3628732,3272054,356678,1.4,4.4,5.7,343500,2094427,1382654,711773,1368,36014
309,0400000US34,New Jersey,9234024,4539311,4694713,530376,557847,590073,584965,559157,1179836,1197006,1265171,667696,607381,866918,428642,198956,40.0,7193582,6860646,1494516,8616754,617270,6328553,1398406,77404,1002672,12782,1075527,1924503,7309521,3738342,2021,3397156,1089738,1069938,2.66,3681105,1357349,1914419,56032,91991,261314,3874623,1232458,1830413,78424,336273,397055,2276003,6411606,295145,313732,1693560,1017727,430589,1611515,1049338,7118963,2115061,2779747,7436293,4905036,4893875,4588902,304973,11161,2531257,4588902,2070173,699743,970893,321846,526247,110115,146057,46691,9129337,8439671,6567194,2899550,689666,3738342,3397156,341186,1.2,4.1,5.7,355700,2168148,1422068,746080,1436,36004
310,0400000US35,New Mexico,2055287,1015710,1039577,143937,142788,141373,148538,144725,267452,248645,286411,135203,121112,155997,86633,32473,36.6,1539817,1448174,275103,1992448,62839,1547201,55490,214337,37129,3223,264047,952569,1102718,900504,2012,763844,249967,196089,2.63,797594,283209,389554,11697,21919,91215,829595,243033,377351,19280,72495,117436,560537,1333926,98581,122562,351718,319412,99775,195148,146730,1854749,200538,688421,1597923,979619,970728,882461,88267,8891,618304,882461,309535,176470,210196,105222,81038,54221,70760,23749,2021099,1624065,1129173,721310,397034,900504,763844,136660,2.1,7.9,5.3,161500,526495,316246,210249,736,19520
311,0400000US35,New Mexico,2080085,1029757,1050328,140022,142385,143728,143923,150014,274514,246450,277343,138554,127885,170263,91142,33862,36.8,1569208,1477710,295267,2014988,65097,1575631,57777,213962,42656,3750,255482,978189,1101896,907233,2013,761938,248704,201729,2.66,805870,290107,389828,11663,22505,91767,835832,249402,374364,19233,73490,119343,565878,1347229,98966,121550,356058,321325,101660,198521,149149,1866174,203532,695931,1612730,979565,970934,876823,94111,8631,633165,876823,308827,179888,206359,102092,79657,54513,71019,23763,2035611,1644696,1120765,752706,390915,902302,761938,140364,2.3,8.2,5.3,160000,523344,310420,212924,758,19199
312,0400000US35,New Mexico,2069706,1024290,1045416,141533,143745,142726,146419,148054,270824,247272,282375,136974,124665,163422,88316,33381,36.7,1555803,1463674,285119,2006088,63618,1565526,56788,214432,39080,3923,257184,966268,1103438,902302,2014,764684,247555,208642,2.66,812255,295803,387512,11916,22834,94190,841695,255339,372883,19410,74957,119106,567018,1360013,96892,121093,358007,324492,104758,201686,153085,1874204,205881,701979,1625155,977579,969053,875947,93106,8526,647576,875947,311860,180054,203765,99875,80393,54801,71580,23948,2046051,1675918,1118954,789184,370133,907233,764684,142549,2.3,8.0,5.3,159300,521278,305078,216200,774,18620
313,0400000US35,New Mexico,2082669,1031440,1051229,133769,142699,141144,141518,149619,276750,244759,264079,139882,130164,186755,95267,36264,37.2,1580919,1492712,318286,2014872,67797,1585210,56977,217890,46392,3568,244641,995831,1086838,912445,2015,763603,241978,216230,2.67,816911,301422,385849,11846,23804,93990,844821,258607,371310,18652,75792,120460,564161,1367822,95687,120873,361324,322648,107215,202298,157777,1880413,203704,695667,1633310,973891,964959,876035,88924,8932,659419,876035,309877,182601,203580,99166,80811,55049,72050,24012,2049702,1713355,1116586,832436,336347,909565,763603,145962,2.3,8.3,5.3,160300,519676,298747,220929,777,18370
314,0400000US35,New Mexico,2084117,1032414,1051703,137989,142552,141844,142996,150914,276652,245501,270854,140333,128004,178442,92833,35203,37.0,1577427,1487259,306478,2016064,68053,1579542,59334,215596,45587,3882,252501,986972,1097145,909565,2016,762551,238807,224107,2.67,818062,305968,381575,12191,24296,94032,846995,262478,369824,17719,76485,120489,557777,1373920,92818,118383,362627,322880,110974,206247,159991,1881326,201343,690523,1637594,966377,957385,876210,81175,8992,671217,876210,310997,181579,204638,98047,80949,55900,73277,24459,2048093,1753906,1121190,875600,294187,912445,762551,149894,2.5,8.8,5.3,161600,516819,292010,224809,792,19170
315,0400000US35,New Mexico,2092434,1035850,1056584,128357,137860,143893,140188,147856,280659,247254,252403,139817,132632,202928,101037,37550,37.5,1598270,1512521,341515,2024926,67508,1613638,57850,224547,49668,3500,215218,1015751,1076683,932818,2017,770435,238687,231889,2.65,821168,310013,380021,12651,24712,93771,849621,264866,369751,17502,76622,120880,549233,1381630,89609,117878,365014,324980,112855,208790,162504,1883530,201298,684541,1643708,962123,952911,879201,73710,9212,681585,879201,313896,182940,205160,96930,80275,57436,75588,25257,2050101,1793939,1121442,921057,256162,927790,770435,157355,2.4,8.9,5.3,163900,522930,290369,232561,809,20005
316,0400000US35,New Mexico,2084828,1032086,1052742,131062,140361,142616,139735,149424,278395,244717,258110,140633,131093,194658,97707,36317,37.3,1587101,1500762,328682,2016546,68282,1602801,57765,222594,47946,3422,222973,1004103,1080725,927790,2018,775651,234685,240180,2.64,826957,312633,381188,12905,24282,95949,855367,267066,372983,16756,76518,122044,542173,1394280,86723,118835,368487,327375,114664,213129,165067,1891200,201234,682665,1655769,960566,951105,882735,68370,9461,695203,882735,317113,182977,198087,96941,87617,59175,78165,26085,2057526,1837116,1130017,963505,220410,932818,775651,157167,2.3,8.7,5.3,166800,524242,287148,237094,828,21147
317,0400000US35,New Mexico,2092454,1036190,1056264,126150,135387,143480,139365,144701,281603,249432,246287,137802,135560,210124,103637,38926,37.8,1603978,1518977,352687,2024190,68264,1622174,60672,226198,48809,3550,204084,1020817,1071637,937920,2019,780249,233104,248195,2.63,829418,316709,376511,12758,24912,98528,858019,269580,368747,16689,77436,125567,532619,1403371,84492,117758,371338,328226,118038,215662,167857,1895290,197164,669355,1661646,961999,952104,888646,63458,9895,699647,888646,323919,183889,196068,96351,88419,61102,81023,27230,2057086,1859479,1130805,994103,197607,937920,780249,157671,2.2,8.6,5.3,171400,527896,286092,241804,844,21548
318,0400000US35,New Mexico,2097021,1038007,1059014,122993,132557,144248,139238,142687,282896,254173,240522,137027,135780,217619,105501,41780,38.1,1613567,1529705,364900,1926719,170302,1627090,62321,229071,48942,4511,304495,1031788,1065233,943568,2020,792755,232305,259178,2.59,834171,324662,374945,12148,24265,98151,863052,273852,370341,15350,75944,127565,526666,1415298,79336,111740,370125,331091,124718,223875,174413,1903798,193223,661320,1672029,962807,951773,889193,62580,11034,709222,889193,335717,174854,193676,95937,89009,62611,82405,27945,2060539,1865643,1125395,1012852,194896,943568,792755,150813,1.8,8.3,5.3,175700,539082,287838,251244,857,23837
319,0400000US35,New Mexico,2109366,1048448,1060918,120716,132955,146685,142194,140177,280505,260723,241097,136314,138459,224882,103127,41532,38.3,1624040,1538573,369541,1847902,261464,1612464,66667,239040,51047,4873,410279,1046411,1062955,937397,2021,797596,230934,263334,2.59,844210,331954,376480,12313,24807,98656,864800,278181,365895,15617,75828,129279,524541,1426639,77358,111357,371398,331937,127548,225538,181503,1916120,193246,656023,1682568,964460,952564,889428,63136,11896,718108,889428,343312,172982,187244,95549,90341,66533,87466,29624,2073219,1873156,1119568,1031711,200063,937397,797596,139801,1.5,7.3,5.3,184800,543834,288555,255279,897,22910
320,0400000US36,New York,19398125,9391875,10006250,1159763,1157647,1212044,1356668,1410021,2672147,2619534,2858807,1242172,1068688,1378799,870606,391229,38.0,15081205,14205748,2640634,18924059,474066,13163037,3274691,168346,1575930,20011,1706090,3425845,15972280,8102223,2012,7230896,2319186,1893249,2.60,7587524,3043589,3645361,164444,195908,538222,8281147,2849694,3551881,267998,798359,813215,5040949,13101982,903418,1078432,3578443,2155666,1090117,2442722,1853184,15130105,4268020,5429861,15615122,9969586,9943091,9073362,869729,26495,5645536,9073362,3480143,1799234,2239502,680700,873783,69968,96853,32104,19138275,16976458,12827926,6271134,2161817,8102223,7230896,871327,1.8,4.6,5.1,295300,3940688,2556883,1383805,1061,112674
321,0400000US36,New York,19594330,9495978,10098352,1170258,1156152,1188491,1313973,1435722,2761727,2550605,2842956,1295857,1123417,1479233,865115,410824,38.1,15322098,14459105,2755172,19046068,548262,13146677,3329889,189658,1679693,25046,1819527,3559644,16034686,8153309,2013,7234743,2295527,1928716,2.61,7642287,3091580,3637967,166596,199095,547049,8324439,2894935,3544089,268148,792854,824413,5016964,13211060,900244,1061006,3586409,2163527,1113374,2491222,1895278,15172350,4314703,5487050,15717283,10009187,9984364,9062757,921607,24823,5708096,9062757,3508106,1816425,2207145,669818,861263,70670,97941,32382,19231242,17087639,12719007,6474570,2143603,8113270,7234743,878527,1.8,4.5,5.0,288200,3923505,2522304,1401201,1088,113069
322,0400000US36,New York,19487053,9442496,10044557,1164577,1154990,1200760,1334705,1420961,2716456,2576903,2856403,1268157,1097758,1426716,865633,403034,38.1,15196034,14325112,2695383,18976624,510429,13164076,3294586,178793,1622048,23654,1756353,3488083,15998970,8113270,2014,7255528,2266694,1970104,2.62,7699246,3136968,3640356,165492,199670,556760,8380183,2950177,3546652,262312,788734,832308,4997148,13329734,900417,1048770,3591512,2169590,1130032,2544961,1944452,15218385,4375945,5556372,15832743,10054448,10030632,9137540,893092,23816,5778295,9137540,3553854,1850031,2194062,669274,870319,71419,99640,32829,19342657,17290103,12703988,6697058,2052554,8153309,7255528,897781,1.8,4.4,5.0,283700,3906991,2490817,1416174,1117,115437
323,0400000US36,New York,19697457,9555130,10142327,1170723,1149222,1171027,1274564,1427838,2831379,2501802,2780247,1331302,1165552,1600042,866782,426977,38.2,15471048,14635971,2893801,19121017,576440,13108709,3356579,200677,1770270,28765,1864170,3661929,16035528,8191568,2015,7262279,2243159,2010782,2.63,7748400,3171691,3651381,164256,200310,560762,8418373,2986725,3546172,261360,777571,846545,4967141,13435795,894391,1035726,3588894,2176309,1144351,2604077,1992047,15250433,4422741,5614293,15921937,10107278,10083719,9254578,829141,23559,5814659,9254578,3627956,1879463,2198961,673298,874900,71913,100948,33236,19427310,17550259,12753304,6932536,1877051,8171725,7262279,909446,1.8,4.3,5.0,283400,3894722,2462215,1432507,1132,118983
324,0400000US36,New York,19673174,9541801,10131373,1176432,1150246,1179723,1293794,1437184,2803612,2528797,2819175,1318765,1145011,1537968,863826,418641,38.1,15421400,14570061,2820435,19112295,560879,13131658,3344602,193357,1733149,26560,1853699,3619658,16053516,8171725,2016,7266187,2214042,2064261,2.63,7770221,3188412,3657898,161091,200425,562395,8436264,3012590,3548766,254690,770463,849755,4926760,13504083,882123,1018769,3569454,2177984,1164307,2654203,2037243,15255210,4442247,5640948,15964950,10123078,10100102,9340878,759224,22976,5841872,9340878,3703893,1886907,2197680,673905,878493,74036,104233,34212,19453583,17785491,12842299,7134416,1668092,8191568,7266187,925381,1.7,4.3,5.0,286300,3894613,2439349,1455264,1159,120633
325,0400000US36,New York,19618453,9519555,10098898,1163606,1121174,1146521,1224760,1356050,2860842,2446070,2675646,1342368,1212727,1719566,910812,438311,38.7,15476820,14687349,3068689,19019270,599183,12974656,3368296,208235,1814634,29731,1877245,3705588,15912865,8287087,2017,7302710,2194841,2143390,2.63,7826370,3207686,3694676,158228,202279,563501,8494491,3033027,3590253,248522,771178,851511,4869327,13660809,884080,1011359,3591287,2169152,1184118,2718987,2101826,15307572,4490656,5696716,16080981,10176202,10152999,9467631,685368,23203,5904779,9467631,3803745,1905936,2194508,682459,880983,77141,109230,35752,19556260,18074610,12972574,7361335,1481650,8255911,7302710,953201,1.7,4.3,5.0,293000,3942483,2439523,1502960,1194,120887
326,0400000US36,New York,19798228,9604111,10194117,1176877,1140985,1159505,1254505,1405547,2883167,2485508,2744981,1345620,1193182,1675514,895023,437814,38.4,15594924,14779522,3008351,19208202,590026,13091950,3394050,207483,1828118,29859,1894979,3726238,16071990,8255911,2018,7316537,2170745,2198633,2.60,7765468,3156059,3698229,151985,200923,558272,8421684,2994663,3579104,238633,760177,849107,4769473,13606342,857177,982672,3556251,2137839,1184265,2748577,2139561,15178560,4439893,5624828,15951997,10070138,10047659,9445023,602636,22479,5881859,9445023,3850124,1893645,2068342,677181,955731,80419,114090,37470,19378618,18123450,12950832,7478376,1255168,8287087,7316537,970550,1.7,4.3,5.0,302200,3943356,2418813,1524543,1240,121392
327,0400000US36,New York,19572319,9501001,10071318,1154201,1103412,1148393,1210792,1323584,2865950,2433007,2613081,1338546,1235047,1770421,934343,441542,38.8,15463820,14686878,3146306,18956062,616257,12932593,3379351,206533,1839680,31933,1855446,3720983,15851336,8322722,2019,7343234,2151245,2261271,2.59,7759200,3150915,3695299,147847,201665,563474,8407113,2986727,3581208,234932,750415,853831,4723073,13631937,838231,958363,3541274,2118022,1190240,2799878,2185929,15152673,4419646,5620166,15936244,10069219,10045829,9498320,547509,23390,5867025,9498320,3937580,1900360,2032222,677985,950173,84385,119540,39326,19333899,18216740,12994267,7573943,1117159,8322722,7343234,979488,1.7,4.2,5.0,313700,3957802,2406639,1551163,1280,119071
328,0400000US36,New York,19514849,9474184,10040665,1140669,1089889,1147406,1192954,1294774,2865358,2428957,2548713,1343949,1240478,1819041,937672,464989,39.0,15443707,14694172,3221702,18593296,921553,12894580,3396120,207027,1884346,33546,2103685,3720707,15794142,8362971,2020,7417224,2147352,2342133,2.55,7747167,3136995,3702852,143058,198382,565880,8389718,2973000,3592216,225365,743606,855531,4656339,13649157,820567,923323,3474389,2109389,1208697,2854930,2257862,15142682,4372167,5574294,15908940,10032721,10009209,9438639,570570,23512,5876219,9438639,4025303,1847343,1977471,663047,925475,87270,123221,40898,19276809,18239538,13031045,7600094,1037271,8362971,7417224,945747,1.5,4.0,5.0,325000,4014516,2405113,1609403,1315,117069
329,0400000US36,New York,20114745,9821711,10293034,1154376,1131385,1207089,1243126,1297689,2904643,2545476,2597124,1392050,1311628,1929865,948788,451506,39.2,15897349,15125983,3330159,18914032,1200713,13172752,3516877,234614,1962674,34708,2501297,3871753,16242992,8449178,2021,7530150,2154604,2403542,2.60,8033317,3288642,3791638,150070,201841,601126,8588578,3095262,3625085,226754,746897,894580,4801219,14081080,842371,927286,3553598,2144475,1246638,2996306,2370406,15590849,4523896,5782730,16383427,10331727,10306430,9663517,642913,25297,6051700,9663517,4204721,1867332,1974527,671791,945146,92731,131094,43208,19878007,18818637,13338844,7934628,1059370,8449178,7530150,919028,1.3,4.0,5.0,340600,4095636,2439126,1656510,1390,115194
330,0400000US37,North Carolina,9544249,4649769,4894480,627188,631658,635713,659421,666150,1246313,1329005,1358821,603928,538083,707990,395483,144496,37.4,7269311,6844073,1247969,9339778,204471,6829900,2154693,181978,251757,11135,337860,796293,8747956,4325088,2012,3693221,1220178,883363,2.51,3681614,1208323,1942232,102856,91280,336923,3968076,1068548,1910791,137727,390086,460924,2508328,6324119,373691,606026,1722998,1381228,543531,1126665,569980,8825455,718794,961210,7523670,4832418,4743685,4246096,497589,88733,2691252,4246096,1497593,728109,1017315,430804,572275,57146,74684,25285,9341367,7829667,6065117,2828515,1511700,4325088,3693221,631867,2.6,9.1,5.5,153600,2477360,1667158,810202,759,94395
331,0400000US37,North Carolina,9750405,4750366,5000039,618246,639723,647991,654448,694950,1266243,1316548,1366778,637035,562351,780502,408220,157370,37.8,7466181,7035996,1346092,9523866,226539,6974418,2214182,189946,279076,13943,327129,848597,8901808,4385668,2013,3715565,1213257,913760,2.53,3730668,1246210,1941000,102778,94784,345896,4017834,1105338,1905652,139653,391848,475343,2536304,6408022,365600,599537,1733132,1405290,557054,1154451,592958,8920612,730768,985646,7622230,4850140,4762407,4234977,527430,87733,2772090,4234977,1513080,744260,1010505,406778,560354,56928,74863,25284,9450222,7920992,6053781,2942268,1529230,4349023,3715565,633458,2.5,8.7,5.5,153600,2466388,1645120,821268,776,95944
332,0400000US37,North Carolina,9651380,4702565,4948815,623707,639455,639716,657111,683369,1253312,1322052,1365298,618116,554084,742516,400726,151918,37.6,7369782,6940025,1295160,9432445,218935,6909415,2184904,187997,265186,13191,330473,824868,8826512,4349023,2014,3742514,1209358,946954,2.54,3778356,1274546,1949366,103386,98865,352193,4066089,1134273,1911402,139603,392066,488745,2549268,6495047,356797,590605,1744316,1424961,573109,1185011,620248,9009170,741235,1009317,7717630,4879118,4793358,4287690,505668,85760,2838512,4287690,1541258,758433,1016981,403182,567836,57328,75892,25608,9551760,8072475,6131516,3039062,1479285,4385668,3742514,643154,2.4,8.2,5.5,153600,2461741,1627256,834485,790,94142
333,0400000US37,North Carolina,9940828,4834592,5106236,605960,644338,651637,658761,695460,1294386,1307758,1373899,661578,587721,864218,430970,164142,38.3,7653002,7232811,1459330,9697458,243370,7087472,2273010,194472,307524,15508,329774,884763,9056065,4453767,2015,3775581,1206368,983601,2.54,3824521,1299704,1964848,102224,100353,357392,4117356,1161364,1927500,138683,392270,497539,2542742,6582301,355435,578830,1755995,1435877,589399,1213587,653178,9087312,758021,1031895,7812594,4909108,4826193,4372773,453420,82915,2903486,4372773,1583227,772051,1023814,410749,582932,57856,77040,25920,9649606,8259444,6244106,3144431,1390162,4417210,3775581,641629,2.3,7.6,5.5,154900,2459072,1609259,849813,797,95993
334,0400000US37,North Carolina,9845333,4795408,5049925,611170,642541,649745,655024,704552,1277367,1311902,1367491,650010,574339,821205,419812,160175,38.0,7561498,7136067,1401192,9613942,231391,7034563,2241952,190209,294535,14796,323820,869908,8975425,4417210,2016,3815392,1208986,1023570,2.54,3864320,1312160,1982614,101127,103720,364699,4174573,1189508,1947316,134515,395346,507888,2533803,6684672,345302,569525,1765772,1455858,607780,1255557,684878,9173172,767656,1050505,7907915,4948265,4865408,4460824,404584,82857,2959650,4460824,1628060,786113,1038479,414947,593225,59667,79446,26779,9745671,8455476,6379468,3246068,1290195,4453767,3815392,638375,2.1,7.2,5.5,157100,2471723,1599623,872100,816,95598
335,0400000US37,North Carolina,10155624,4944759,5210865,603193,635346,658696,676295,700320,1339485,1299245,1376634,676977,618435,941889,458679,170430,38.6,7863008,7434103,1570998,9892323,263301,7216121,2331119,198583,342284,17740,338735,935950,9219674,4573066,2017,3874346,1216304,1065460,2.53,3926692,1338667,2016570,100247,104942,366266,4227758,1210961,1980890,130104,395653,510150,2526271,6784048,333408,556286,1771742,1468899,627997,1303604,722112,9264593,787971,1079175,8021719,5019831,4923307,4571020,352287,96524,3001888,4571020,1686248,797267,1055248,422908,609349,62195,83338,28123,9845238,8658835,6540805,3321781,1186403,4521697,3874346,647351,2.0,7.1,5.5,161000,2517896,1615086,902810,844,93796
336,0400000US37,North Carolina,10052564,4895368,5157196,603983,640808,653323,665055,705347,1318591,1302261,1376492,671370,600397,904811,443367,166759,38.4,7762882,7340975,1514937,9801368,251196,7149410,2300610,195193,325289,16046,341946,914792,9137772,4521697,2018,3918597,1219054,1103893,2.52,3975549,1361510,2036724,97653,109035,370627,4282840,1234556,1999883,129059,399986,519356,2520207,6881774,322916,546950,1780253,1479791,652658,1345846,753360,9356008,799616,1106387,8124899,5071505,4978432,4665822,312610,93073,3053394,4665822,1746690,804288,1004157,429622,681065,65097,87271,29456,9952031,8851312,6686506,3403413,1100719,4573066,3918597,654469,1.9,7.0,5.5,165900,2548705,1617213,931492,877,91307
337,0400000US37,North Carolina,10264876,4996638,5268238,605125,630547,663079,684678,697588,1362577,1298033,1376281,683840,635115,976794,476222,174997,38.7,7968262,7535292,1628013,9991600,273276,7279065,2360234,204106,355907,18280,348302,962665,9302211,4627089,2019,3965482,1221998,1142659,2.52,4026335,1391883,2053456,94888,110757,375351,4339790,1263446,2018759,125060,402275,530250,2518907,6983859,314545,538851,1791532,1480933,675145,1395214,787639,9442112,822764,1139787,8233448,5139789,5045479,4764135,281344,94310,3093659,4764135,1809046,814186,1003016,444509,693378,68435,91227,30783,10060249,8983255,6781282,3469932,1076994,4627089,3965482,661607,1.8,6.8,5.5,172500,2585934,1633699,952235,907,91507
338,0400000US37,North Carolina,10386227,5052667,5333560,605299,626765,669516,689913,697961,1390826,1304590,1371931,691841,649231,1012016,486079,190259,38.9,8084631,7645794,1688354,10007858,378369,7348103,2392742,208642,377854,19899,451107,991051,9395176,4687122,2020,4031592,1223235,1197058,2.51,4081467,1426667,2076844,91978,111425,374553,4403180,1291885,2048304,120646,405046,537299,2521615,7096773,301823,513393,1806403,1500016,701248,1448972,824918,9553625,832602,1155636,8352255,5210600,5112231,4833887,278344,98369,3141655,4833887,1881947,810312,1011040,436607,693981,70978,94483,31993,10178084,9093981,6869788,3526254,1084103,4687122,4031592,655530,1.5,6.8,5.5,182100,2649849,1656220,993629,932,91405
339,0400000US37,North Carolina,10367022,5067666,5299356,594004,627382,675846,698427,686487,1376001,1310998,1361474,690624,659544,1030725,474201,181309,39.0,8064707,7624346,1686235,9866564,500458,7310440,2392313,217203,390139,20145,578504,1016730,9350292,4673933,2021,4034684,1212222,1200277,2.50,4096889,1441417,2076834,88656,110943,379039,4372901,1300822,2025385,118079,389297,539318,2515865,7084876,292419,484267,1787594,1474628,706805,1481848,857315,9521039,845983,1179594,8336531,5219602,5119397,4845768,273629,100205,3116929,4845768,1932646,790717,995405,437710,689290,75815,101094,34209,10168317,9076155,6836051,3526435,1092162,4673933,4034684,639249,1.5,6.6,5.5,197500,2660519,1661183,999336,988,88002
